,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_randomforestclassifier__n_estimators,param_randomoversampler,param_standardscaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,6.334475374221801,0.6870488280233297,0.7046905040740967,0.11392458950077339,599,,StandardScaler(),"{'randomforestclassifier__n_estimators': 599, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8877551020408163,0.8928571428571429,0.8826530612244898,0.8877551020408163,0.9030612244897959,0.9081632653061225,0.8571428571428571,0.8769230769230769,0.9282051282051282,0.8769230769230769,0.8901439037153324,0.01858426245390597,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1,6.636381578445435,1.0194788370650605,0.638605260848999,0.18471160183900087,599,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 599, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8826530612244898,0.8928571428571429,0.8979591836734694,0.8979591836734694,0.9081632653061225,0.9081632653061225,0.8775510204081632,0.8717948717948718,0.9230769230769231,0.8717948717948718,0.8931972789115645,0.01630439754175557,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2,6.604591226577758,0.8444319354746079,0.6316789150238037,0.22128884072092778,599,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 599, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.8928571428571429,0.8826530612244898,0.8928571428571429,0.9132653061224489,0.9132653061224489,0.9081632653061225,0.8724489795918368,0.882051282051282,0.9179487179487179,0.8666666666666667,0.89421768707483,0.017325311124802466,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3,6.326513886451721,1.0177348784345834,0.7571149587631225,0.3006659129896755,599,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 599, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.8775510204081632,0.8877551020408163,0.8928571428571429,0.9081632653061225,0.923469387755102,0.9081632653061225,0.8622448979591837,0.882051282051282,0.9179487179487179,0.8666666666666667,0.892687074829932,0.020087527546273784,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
4,6.612557458877563,0.7955938115864821,0.7232007503509521,0.21357692601116926,664,,StandardScaler(),"{'randomforestclassifier__n_estimators': 664, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8826530612244898,0.8979591836734694,0.8826530612244898,0.8979591836734694,0.9132653061224489,0.9081632653061225,0.8673469387755102,0.8717948717948718,0.9230769230769231,0.8769230769230769,0.8921794871794873,0.01779889292438349,11,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5,7.063243198394775,0.7650307146716953,0.6741478443145752,0.16703580203834628,664,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 664, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8826530612244898,0.8877551020408163,0.8928571428571429,0.9030612244897959,0.9081632653061225,0.9081632653061225,0.8724489795918368,0.8717948717948718,0.9230769230769231,0.8717948717948718,0.8921768707482993,0.017073872498191905,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,6.873935961723328,0.8676636407706103,0.8322596073150634,0.2611061165543325,664,"RandomOverSampler(random_state=42, sampling_strategy='minority')",StandardScaler(),"{'randomforestclassifier__n_estimators': 664, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': StandardScaler()}",0.8826530612244898,0.8877551020408163,0.8928571428571429,0.9081632653061225,0.9183673469387755,0.9081632653061225,0.8724489795918368,0.882051282051282,0.9179487179487179,0.8717948717948718,0.8942203035060178,0.01684447527392741,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7,6.749728751182556,0.9670235712464561,0.724938178062439,0.15827796431621333,664,"RandomOverSampler(random_state=42, sampling_strategy='minority')",MinMaxScaler(),"{'randomforestclassifier__n_estimators': 664, 'randomoversampler': RandomOverSampler(random_state=42, sampling_strategy='minority'), 'standardscaler': MinMaxScaler()}",0.8775510204081632,0.8877551020408163,0.8928571428571429,0.9081632653061225,0.923469387755102,0.9081632653061225,0.8622448979591837,0.882051282051282,0.9179487179487179,0.8717948717948718,0.8931998953427526,0.019472750928193585,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8,7.892479515075683,0.9800374810325361,0.8013078689575195,0.35396371072522825,734,,StandardScaler(),"{'randomforestclassifier__n_estimators': 734, 'randomoversampler': None, 'standardscaler': StandardScaler()}",0.8877551020408163,0.8877551020408163,0.8826530612244898,0.8979591836734694,0.9081632653061225,0.9081632653061225,0.8622448979591837,0.8717948717948718,0.9230769230769231,0.8769230769230769,0.8906488749345893,0.01774785737441268,18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
9,7.739653706550598,0.5939067163826108,1.0144885063171387,0.3624246927027114,734,,MinMaxScaler(),"{'randomforestclassifier__n_estimators': 734, 'randomoversampler': None, 'standardscaler': MinMaxScaler()}",0.8826530612244898,0.8928571428571429,0.8979591836734694,0.8979591836734694,0.9030612244897959,0.9081632653061225,0.8775510204081632,0.8666666666666667,0.9230769230769231,0.8717948717948718,0.8921742543171115,0.016634286964268028,13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
